userid,discount,max_value
13113302,0,0
13125972,0,0
13218474,0,0
13385614,0,0
13438076,0,0
13626921,0,0
13654262,0,0
13682855,0,0
13855156,0,0
13862072,0,0
13954285,0,0
14041684,0,0
14067277,0,0
14125031,0,0
14170015,0,0
14184639,0,0
14234422,0,0
14235450,0,0
14342034,0,0
14369632,0,0
14728768,0,0
14811931,0,0
14936835,0,0
14957180,0,0
15269960,0,0
15307625,0,0
15373581,0,0
15447363,0,0
15474801,0,0
15482443,0,0
15514582,0,0
15523345,0,0
15550533,0,0
15720121,0,0
15829029,0,0
15844317,0,0
15872713,0,0
15923971,0,0
16005358,0,0
16112078,0,0
16121831,0,0
16142358,0,0
16147566,0,0
16324580,0,0
16411058,0,0
16416795,0,0
16456326,0,0
16494764,0,0
16600731,0,0
16654061,0,0
16697567,0,0
16713306,0,0
16908112,0,0
16958606,0,0
17023503,0,0
17079114,0,0
17095677,0,0
17172289,0,0
17182629,0,0
17201118,0,0
17220301,0,0
17284567,0,0
17295498,0,0
17320144,0,0
17328099,0,0
17365849,0,0
17381610,0,0
17393548,0,0
17452927,0,0
17957847,0,0
18029441,0,0
18049794,0,0
18078458,0,0
18125897,0,0
18281195,0,0
18425574,0,0
18428885,0,0
18476127,0,0
18547210,0,0
18584059,0,0
18586103,0,0
18647096,0,0
18661798,0,0
18772144,0,0
18871054,0,0
18888264,0,0
18967082,0,0
18977658,0,0
19093702,0,0
19096995,0,0
19104167,0,0
19105693,0,0
19119028,0,0
19180359,0,0
19190404,0,0
19198780,0,0
19300015,0,0
19309284,0,0
19312473,0,0
19315816,0,0
19338530,0,0
19353283,0,0
19384642,0,0
19386877,0,0
19392092,0,0
19515603,0,0
19527741,0,0
19528532,0,0
19616736,0,0
19681123,0,0
19792282,0,0
19817949,0,0
19941295,0,0
19985639,0,0
20102919,0,0
20106819,0,0
20150076,0,0
20226365,0,0
20333395,0,0
20452523,0,0
20493475,0,0
20532889,0,0
20553190,0,0
20583837,0,0
20655318,0,0
20656151,0,0
20684940,0,0
20708526,0,0
20838098,0,0
20847228,0,0
20917648,0,0
20970699,0,0
21055575,0,0
21098795,0,0
21135583,0,0
21230079,0,0
21298288,0,0
21360279,0,0
21383899,0,0
21405542,0,0
21487889,0,0
21489572,0,0
21559394,0,0
21714653,0,0
21750666,0,0
21754076,0,0
21800407,0,0
21802020,0,0
21910998,0,0
21920578,0,0
21945835,0,0
21959455,0,0
21975643,0,0
22047169,0,0
22314880,0,0
22417565,0,0
22432059,0,0
22444122,0,0
22512271,0,0
22512681,0,0
22700696,0,0
22787899,0,0
22869039,0,0
22876871,0,0
23009690,0,0
23015096,0,0
23030022,0,0
23160201,0,0
23308625,0,0
23323386,0,0
23347019,0,0
23367504,0,0
23390664,0,0
23394638,0,0
23469733,0,0
23561110,0,0
23720797,0,0
23730312,0,0
23742397,0,0
23765352,0,0
23787876,0,0
23811100,0,0
23849902,0,0
24089417,0,0
24107213,0,0
24108490,0,0
24182474,0,0
24267391,0,0
24414863,0,0
24441332,0,0
24458445,0,0
24462882,0,0
24630789,0,0
24763079,0,0
24879804,0,0
24897840,0,0
25027056,0,0
25061954,0,0
25097523,0,0
25119734,0,0
25308113,0,0
25362110,0,0
25492143,0,0
25522106,0,0
25598599,0,0
25816530,0,0
25819350,0,0
25942012,0,0
26021655,0,0
26166409,0,0
26446636,0,0
26647536,0,0
26695377,0,0
26746093,0,0
26791432,0,0
27139640,0,0
27148242,0,0
27238546,0,0
27337500,0,0
27434310,0,0
27458986,0,0
27521815,0,0
27713961,0,0
13120,0,0
205819,0,0
280792,0,0
289772,0,0
291679,0,0
311410,0,0
522016,0,0
624178,0,0
717602,0,0
943610,0,0
1270269,0,0
1699295,0,0
1706973,0,0
1780405,0,0
1981209,0,0
2042591,0,0
2609742,0,0
2645650,0,0
2733657,0,0
2827984,0,0
2832638,0,0
2846661,0,0
2897405,0,0
3219149,20,2.00E+06
3507411,0,0
3537940,0,0
3574734,0,0
3866465,50,1.00E+06
3871918,0,0
3973527,0,0
4089078,0,0
4115282,0,0
4120226,0,0
4226122,0,0
4247895,0,0
4343470,20,2.00E+06
4481119,0,0
4577520,0,0
4681672,50,1.00E+06
4682836,0,0
4721298,0,0
4825211,0,0
4905600,0,0
5122522,20,2.00E+06
5221194,0,0
5266364,0,0
5354507,0,0
5386654,0,0
5400164,50,1.00E+06
5440002,0,0
5550538,0,0
5813296,0,0
5974005,0,0
6070232,0,0
6093027,0,0
6276290,0,0
6429175,0,0
6482534,0,0
6523576,0,0
6598531,0,0
6752771,0,0
6770581,0,0
6809087,0,0
6902224,0,0
6934533,0,0
6998395,0,0
7014236,0,0
7271196,0,0
7271764,0,0
7463252,0,0
7479704,0,0
7560046,0,0
7579002,0,0
7656721,0,0
7710820,0,0
7735408,0,0
7746803,0,0
7988995,0,0
8131098,0,0
8287713,0,0
8363329,0,0
8363849,0,0
8365349,0,0
8446994,0,0
8521589,0,0
8533022,0,0
8670401,0,0
8715880,0,0
8882944,0,0
8936794,20,2.00E+06
8944304,0,0
8961212,0,0
9015955,0,0
9137775,0,0
9147632,0,0
9228374,0,0
9324946,0,0
9342588,0,0
9368777,0,0
9392270,0,0
9428923,0,0
9455903,0,0
9465434,0,0
9476668,0,0
9562893,0,0
9584709,0,0
9694549,0,0
10022316,0,0
10031295,0,0
10129779,0,0
10172692,0,0
10228118,0,0
10355143,0,0
10447585,0,0
10519431,0,0
10549504,0,0
10573761,0,0
10651878,0,0
10820497,0,0
10837224,0,0
10865389,0,0
10875046,0,0
11014891,0,0
11087720,0,0
11119844,0,0
11172566,0,0
11190261,0,0
11205404,0,0
11299540,0,0
11504232,0,0
11509365,0,0
11525675,0,0
11649767,0,0
11820347,0,0
11856568,0,0
11885220,0,0
11888200,50,1.00E+06
11930339,0,0
11963849,0,0
11999969,0,0
12021241,0,0
12081144,0,0
12103904,0,0
12209266,0,0
12241756,0,0
12274229,0,0
12436558,0,0
12498536,0,0
12503702,0,0
12582018,0,0
12621700,0,0
12728686,0,0
12760470,0,0
12837841,0,0
13035032,0,0
13062842,0,0
13132179,0,0
13263467,0,0
13265315,0,0
13272795,0,0
13280382,0,0
13346393,0,0
13472344,0,0
13557387,0,0
13666703,0,0
13690198,0,0
13750685,0,0
13874407,0,0
13990560,0,0
14211604,0,0
14340485,0,0
14455237,0,0
14478366,0,0
14485735,0,0
14498367,0,0
14534237,0,0
14578066,0,0
14665492,0,0
14666904,0,0
14687939,0,0
14707961,0,0
14863764,0,0
14870235,0,0
14918315,0,0
15138252,0,0
15204568,0,0
15264540,0,0
15326438,0,0
15492557,0,0
15650739,0,0
15669119,0,0
15718283,0,0
15743780,0,0
15750802,0,0
15766854,0,0
15827821,0,0
15841432,0,0
15935644,0,0
16188579,0,0
16189735,0,0
16208960,0,0
16210881,0,0
16218904,0,0
16222727,0,0
16224907,0,0
16230306,0,0
16290870,0,0
16348323,0,0
16499577,0,0
16512151,0,0
16565853,0,0
16606940,0,0
16636700,0,0
16718133,0,0
16855380,0,0
16876306,0,0
16939011,0,0
16941093,0,0
16961044,0,0
17081039,0,0
17082479,0,0
17117378,0,0
17211926,0,0
17217950,20,2.00E+06
17251916,0,0
17291904,0,0
17324760,0,0
17389424,0,0
17393582,0,0
17397948,0,0
17414267,0,0
17420067,0,0
17480722,0,0
17651651,0,0
17865999,0,0
17951790,0,0
17952792,0,0
18125007,0,0
18256213,0,0
18348893,0,0
18351606,0,0
18377406,0,0
18527429,0,0
18563617,0,0
18601671,0,0
18605306,0,0
18606397,0,0
18702078,0,0
18732626,0,0
18766092,0,0
18812818,0,0
18816448,0,0
18890673,0,0
18933453,0,0
19020863,0,0
19040869,0,0
19056678,0,0
19108347,0,0
19118730,0,0
19189683,0,0
19263432,0,0
19288852,0,0
19325572,0,0
19382405,0,0
19385248,0,0
19386968,0,0
19392223,0,0
19396746,0,0
19409661,0,0
19449180,0,0
19533051,0,0
19570090,0,0
19604288,0,0
19643230,0,0
19644321,0,0
19878047,0,0
19931593,0,0
19949015,0,0
20055238,0,0
20058348,0,0
20098540,0,0
20159746,0,0
20172155,0,0
20172851,0,0
20223193,0,0
20363922,0,0
20379045,0,0
20487571,0,0
20499452,0,0
20519313,0,0
20612141,0,0
20620925,0,0
20622288,0,0
20662373,0,0
20734505,0,0
20749299,0,0
20789956,0,0
20843482,0,0
20957668,0,0
20968753,0,0
20980184,0,0
21104399,0,0
21125862,0,0
21171528,0,0
21376958,0,0
21384982,0,0
21406903,0,0
21444726,0,0
21461224,0,0
21501100,0,0
21523115,0,0
21638807,0,0
21712362,0,0
21715900,0,0
21759500,0,0
21767750,0,0
21855840,0,0
21892450,0,0
21916754,0,0
21917408,0,0
21992801,0,0
21992839,0,0
22085575,0,0
22108867,0,0
22141861,0,0
22162251,0,0
22181744,0,0
22233383,0,0
22281920,0,0
22314103,0,0
22316299,0,0
22323064,0,0
22325294,0,0
22394193,0,0
22504562,0,0
22516349,0,0
22536014,0,0
22543766,0,0
22547817,0,0
22591209,0,0
22643959,0,0
22764842,0,0
22853752,0,0
22890175,0,0
22963178,0,0
22978398,0,0
23046972,0,0
23241924,0,0
23330663,0,0
23360403,0,0
23375985,0,0
23401206,0,0
23500920,0,0
23687742,0,0
23688590,0,0
23812729,0,0
23918035,0,0
24044044,0,0
24093406,0,0
24141385,0,0
24203542,0,0
24244125,0,0
24250330,0,0
24299711,0,0
24302653,0,0
24321189,0,0
24460471,0,0
24482443,0,0
24491646,0,0
24495347,0,0
24501315,0,0
24552592,0,0
24592291,0,0
24615224,0,0
24623239,0,0
24858225,0,0
24975630,0,0
24979009,0,0
25009779,0,0
25013846,0,0
25170162,0,0
25272469,0,0
25279391,0,0
25327224,0,0
25370794,0,0
25391945,0,0
25484196,0,0
25607925,0,0
25644799,0,0
25653635,0,0
25658462,0,0
25689846,0,0
25927092,0,0
26007491,0,0
26061191,0,0
26084466,0,0
26191659,0,0
26227455,0,0
26257003,0,0
26332757,0,0
26374514,0,0
26423747,0,0
26434479,0,0
26536741,0,0
26634572,0,0
26824143,0,0
26902707,0,0
26960004,0,0
27022658,0,0
27160755,0,0
27200625,0,0
27205082,0,0
27252512,0,0
27510753,0,0
27744905,0,0
202805,0,0
210980,0,0
214469,50,1.00E+06
265007,0,0
281629,0,0
314622,20,2.00E+06
344556,0,0
437932,0,0
504759,0,0
621188,50,1.00E+06
637165,0,0
647637,0,0
826709,0,0
903000,0,0
960609,0,0
1097353,0,0
1287840,0,0
1351527,0,0
1545280,0,0
1740552,0,0
1827381,0,0
1979203,0,0
2020545,0,0
2169025,0,0
2441147,0,0
2947286,0,0
3110666,0,0
3925972,0,0
4036457,20,2.00E+06
4213090,0,0
4245025,0,0
4378853,0,0
4415082,0,0
4478140,0,0
4906403,0,0
5159686,0,0
5322233,0,0
5495141,0,0
5896232,0,0
5962138,0,0
6110637,0,0
6220453,0,0
6268968,0,0
6304709,0,0
6360338,0,0
6591189,0,0
6598916,0,0
6614906,0,0
6696454,0,0
6757965,0,0
6999307,0,0
7085416,0,0
7207559,0,0
7359543,0,0
7604107,0,0
7679439,0,0
7682371,0,0
7720513,0,0
7776091,0,0
7776417,0,0
7843295,0,0
7847019,0,0
7932885,0,0
7985005,0,0
8030181,0,0
8047874,0,0
8059572,0,0
8075150,0,0
8283650,0,0
8287498,0,0
8322939,0,0
8336564,0,0
8357878,0,0
8422016,0,0
8553404,0,0
8601283,0,0
8828536,0,0
8859452,0,0
8996441,0,0
9040596,0,0
9104556,0,0
9264585,0,0
9315351,0,0
9357208,0,0
9400744,0,0
9462655,0,0
9464180,0,0
9724507,0,0
9775855,0,0
9937401,0,0
10145995,0,0
10199467,0,0
10251049,0,0
10257080,0,0
10292198,0,0
10481535,0,0
10516373,0,0
10516822,0,0
10878101,0,0
11160973,0,0
11184853,0,0
11199876,0,0
11213400,0,0
11361273,0,0
11455714,0,0
11473031,0,0
11504477,0,0
11674193,0,0
11807845,0,0
11851645,0,0
11966853,0,0
12096175,0,0
12223904,0,0
12231209,0,0
12308958,0,0
12320205,0,0
12342651,0,0
12389389,0,0
12426979,0,0
12527113,0,0
12554883,0,0
12820947,0,0
12894690,0,0
12915894,0,0
12923960,0,0
13015557,0,0
13124071,0,0
13147884,0,0
13270756,0,0
13289139,0,0
13356342,0,0
13359264,0,0
13487715,0,0
13548414,0,0
13568411,0,0
13599264,0,0
13601175,0,0
13609664,0,0
13630295,0,0
13714403,0,0
13727018,0,0
13843443,0,0
13932848,0,0
13987471,0,0
14110634,0,0
14143338,0,0
14162433,0,0
14194283,0,0
14272063,0,0
14344261,0,0
14353413,0,0
14356250,0,0
14369869,0,0
14379558,0,0
14507173,0,0
14645377,0,0
14655933,0,0
14745129,0,0
14749797,0,0
14779317,0,0
14891560,0,0
14913023,0,0
15046300,0,0
15073120,0,0
15081319,0,0
15126915,0,0
15138021,0,0
15139139,0,0
15227804,0,0
15335154,0,0
15339602,0,0
15354874,0,0
15376819,0,0
15393510,0,0
15417003,0,0
15592680,0,0
15641988,0,0
15765932,0,0
15847879,0,0
15856615,0,0
15997303,0,0
16058157,0,0
16059301,0,0
16125990,0,0
16178247,0,0
16243408,0,0
16291596,0,0
16351553,0,0
16364130,0,0
16376475,0,0
16407360,0,0
16455105,0,0
16457037,0,0
16460174,0,0
16668963,0,0
16680047,0,0
16693374,0,0
16732327,0,0
16764352,0,0
16787753,0,0
16832111,0,0
16846864,0,0
16854623,0,0
17012416,0,0
17027144,0,0
17060730,0,0
17104198,0,0
17168445,0,0
17181640,0,0
17417996,0,0
17457257,0,0
17471975,0,0
17495426,0,0
17515378,0,0
17521594,0,0
17537152,0,0
17556659,0,0
17682551,0,0
17744266,0,0
17889333,0,0
17956293,0,0
17961759,0,0
18133025,50,1.00E+06
18147565,0,0
18265050,0,0
18350419,0,0
18411498,0,0
18427579,0,0
18438503,0,0
18439338,0,0
18560089,0,0
18593972,0,0
18623061,0,0
18776338,0,0
18779267,0,0
18781292,0,0
18785479,0,0
18810663,0,0
18843080,0,0
18847891,0,0
18866046,0,0
19081649,0,0
19086679,0,0
19096549,0,0
19105753,0,0
19159505,0,0
19177409,0,0
19208431,0,0
19229793,0,0
19250651,0,0
19278236,0,0
19292456,0,0
19354243,0,0
19367279,0,0
19378120,0,0
19481257,0,0
19530173,0,0
19558324,0,0
19571260,0,0
19625489,0,0
19627619,0,0
19628195,0,0
19683612,0,0
19720139,0,0
19782011,0,0
19954849,0,0
19981856,0,0
20043710,0,0
20049484,0,0
20052144,0,0
20150015,0,0
20263435,0,0
20304841,0,0
20308943,0,0
20322311,0,0
20372342,0,0
20372450,0,0
20478215,0,0
20598989,0,0
20623049,0,0
20710577,0,0
20731879,0,0
20732666,0,0
20744681,0,0
20774884,0,0
20803977,0,0
20813741,0,0
20829347,0,0
20856957,0,0
20858639,0,0
20909008,0,0
20928921,0,0
21025304,0,0
21030357,0,0
21036360,0,0
21125749,0,0
21143483,0,0
21145692,0,0
21194877,0,0
21247278,0,0
21415975,0,0
21445465,0,0
21549763,0,0
21622363,0,0
21636946,0,0
21647726,0,0
21654679,0,0
21701787,0,0
21752647,0,0
21786046,0,0
21858374,0,0
21915307,0,0
21927974,0,0
21954871,0,0
22069881,0,0
22216394,0,0
22284508,0,0
22323805,0,0
22380059,0,0
22404399,0,0
22412483,0,0
22436845,0,0
22460136,0,0
22471568,0,0
22512369,0,0
22544285,0,0
22589096,0,0
22613643,0,0
22666522,0,0
22688545,0,0
22817981,0,0
22845817,0,0
22890639,0,0
22947601,0,0
22967717,0,0
22969732,0,0
23102214,0,0
23138165,0,0
23195712,0,0
23283979,0,0
23286580,0,0
23311118,0,0
23313962,0,0
23413826,0,0
23472589,0,0
23474180,0,0
23530420,0,0
23576563,0,0
23577222,0,0
23578617,0,0
23587562,0,0
23721640,0,0
23739705,0,0
23766549,0,0
23832124,0,0
23870171,0,0
24073961,0,0
24087819,0,0
24114405,0,0
24142670,0,0
24155988,0,0
24159676,0,0
24164618,0,0
24169073,0,0
24358758,0,0
24373353,0,0
24392331,0,0
24420751,0,0
24528574,0,0
24529887,0,0
24626269,0,0
24683861,0,0
24717267,0,0
24735697,0,0
25051187,0,0
25082319,0,0
25099243,0,0
25161981,0,0
25177674,0,0
25285037,0,0
25354938,0,0
25454577,0,0
25484101,0,0
25620353,0,0
25623622,0,0
25627844,0,0
25675371,0,0
25749189,0,0
25754878,0,0
25843635,0,0
25947892,0,0
25998625,0,0
26091064,0,0
26197869,0,0
26425334,0,0
26644780,0,0
26703300,0,0
26722853,0,0
26731273,0,0
26736986,0,0
26793902,0,0
26835815,0,0
26967913,0,0
27086223,0,0
27104879,0,0
27171199,0,0
27180740,0,0
27223211,0,0
27239330,0,0
27415944,0,0
27443223,0,0
27451447,0,0
27628286,0,0
27707460,0,0
27754630,0,0
238066,0,0
243135,0,0
315889,0,0
362909,0,0
505075,0,0
517380,0,0
568345,0,0
594791,20,2.00E+06
642665,0,0
670093,0,0
741410,0,0
1245933,0,0
1560538,50,1.00E+06
1651041,0,0
1926164,0,0
2555677,0,0
2672163,0,0
2767439,0,0
3114435,0,0
3273334,0,0
3451595,0,0
3565554,20,2.00E+06
3606578,50,1.00E+06
3720933,0,0
3728927,20,2.00E+06
3825911,0,0
4053646,0,0
4162600,0,0
4318683,50,1.00E+06
4352478,0,0
4506670,0,0
4796989,0,0
4814006,0,0
5031474,0,0
5334665,0,0
5427163,0,0
5466788,0,0
5547485,0,0
5638754,0,0
5720298,0,0
5835010,0,0
5907715,0,0
5990888,0,0
6027275,0,0
6196089,0,0
6248211,0,0
6251503,0,0
6303188,0,0
6478412,0,0
6529556,0,0
6616311,0,0
6654341,0,0
6796158,0,0
6804446,0,0
6811235,0,0
6915323,0,0
6956238,0,0
7040359,0,0
7288153,0,0
7360751,0,0
7450759,0,0
7550176,0,0
7569647,0,0
7801660,0,0
7810910,0,0
7819540,0,0
7859660,0,0
7934148,0,0
7939921,0,0
8122230,0,0
8220020,0,0
8263158,0,0
8298677,0,0
8353335,0,0
8359853,0,0
8547967,0,0
8568930,0,0
8619638,0,0
8891096,0,0
8903706,0,0
9043237,0,0
9088197,0,0
9119203,0,0
9129847,0,0
9150634,0,0
9157688,0,0
9232294,0,0
9235952,0,0
9278746,0,0
9283275,0,0
9339329,0,0
9343818,0,0
9369047,0,0
9404170,0,0
9450317,0,0
9520238,0,0
9565468,0,0
9785646,0,0
9793090,0,0
9934580,0,0
10080904,0,0
10193572,0,0
10368799,0,0
10379674,0,0
10410650,0,0
10433967,0,0
10461685,0,0
10481628,0,0
10487233,0,0
10515854,0,0
10963417,0,0
10982714,0,0
11002788,0,0
11050529,0,0
11061806,0,0
11069705,0,0
11252952,0,0
11407286,0,0
11438550,0,0
11443352,0,0
11502916,0,0
11519198,0,0
11539475,0,0
11611090,0,0
11682973,0,0
11769131,0,0
11777549,0,0
11778985,0,0
12000531,0,0
12053176,0,0
12068399,0,0
12126716,0,0
12143245,0,0
12225760,0,0
12252229,0,0
12282444,0,0
12310177,0,0
12344873,0,0
12411605,0,0
12461881,0,0
12480777,0,0
12487370,0,0
12527974,0,0
12619181,0,0
12721303,0,0
12737743,0,0
12784374,0,0
12816027,0,0
12834669,0,0
12906681,0,0
12979680,0,0
13018386,0,0
13132691,0,0
13177809,0,0
13201346,0,0
13242152,0,0
13285583,0,0
13292127,0,0
13424669,0,0
13647185,0,0
13763018,0,0
13867724,0,0
13943939,0,0
14137100,0,0
14152246,0,0
14265536,0,0
14306528,0,0
14331959,0,0
14381610,0,0
14464884,0,0
14633607,0,0
14700349,0,0
14735124,0,0
14831466,0,0
14868338,0,0
14877083,0,0
14971726,0,0
15024853,0,0
15117208,0,0
15126814,0,0
15320873,0,0
15333638,0,0
15341858,0,0
15384457,0,0
15462628,0,0
15650226,0,0
15711165,0,0
15745821,0,0
15822893,0,0
15940660,0,0
16257102,0,0
16294683,0,0
16475791,0,0
16599425,0,0
16744332,0,0
16791578,0,0
16923913,0,0
16928228,0,0
16943506,0,0
17008184,0,0
17085692,0,0
17094050,0,0
17354323,0,0
17374359,0,0
17386053,0,0
17397134,0,0
17454068,0,0
17464455,0,0
17541856,0,0
17542398,0,0
17570873,0,0
17595410,0,0
17696567,0,0
17776730,0,0
17811205,0,0
17911313,0,0
17914404,0,0
17922241,0,0
17948151,0,0
17950580,0,0
18002893,0,0
18015542,0,0
18100011,0,0
18112227,0,0
18219994,0,0
18238627,0,0
18309075,0,0
18337832,0,0
18413780,0,0
18571704,0,0
18576245,0,0
18676681,0,0
18730761,0,0
18789407,0,0
19076029,0,0
19077514,0,0
19084887,0,0
19127586,0,0
19150673,0,0
19188603,0,0
19448098,0,0
19489524,0,0
19492138,0,0
19616165,0,0
19618726,0,0
19639899,0,0
19655863,0,0
19704924,0,0
19707362,0,0
19806788,0,0
19812055,0,0
19824917,0,0
19915171,0,0
19957957,0,0
19999658,0,0
20014646,0,0
20032570,0,0
20039636,0,0
20081331,0,0
20088660,0,0
20116457,0,0
20158792,0,0
20193141,0,0
20196432,0,0
20248955,0,0
20265512,0,0
20333850,0,0
20387271,0,0
20398840,0,0
20461484,0,0
20488351,0,0
20527374,0,0
20615678,0,0
20674231,0,0
20688164,0,0
20708108,0,0
20762817,0,0
20772968,0,0
20848600,0,0
20944491,0,0
20948872,0,0
21089484,0,0
21124340,0,0
21159058,0,0
21181954,0,0
21258686,0,0
21406185,0,0
21421535,0,0
21429219,0,0
21443431,0,0
21485014,0,0
21612143,0,0
21621073,0,0
21713346,0,0
21766125,0,0
21799202,0,0
21810582,0,0
21851978,0,0
21879548,0,0
21880227,0,0
21925901,0,0
21956566,0,0
21969606,0,0
21993899,0,0
22151202,0,0
22156892,0,0
22177899,0,0
22211927,0,0
22262692,0,0
22304747,0,0
22304958,0,0
22361760,0,0
22391382,0,0
22438142,0,0
22455888,0,0
22471840,0,0
22476438,0,0
22522315,0,0
22665259,0,0
22666484,0,0
22807365,0,0
22828250,0,0
22863219,0,0
22885722,0,0
22899788,0,0
23009851,0,0
23025107,0,0
23030619,0,0
23044048,0,0
23103216,0,0
23170994,0,0
23308886,0,0
23331644,0,0
23382097,0,0
23384622,0,0
23406859,0,0
23468663,0,0
23536717,0,0
23581477,0,0
23596341,0,0
23622066,0,0
23641889,0,0
23844216,0,0
23864546,0,0
23870953,0,0
23872625,0,0
24002110,0,0
24139589,0,0
24208468,0,0
24262662,0,0
24283801,0,0
24374662,0,0
24515343,0,0
24527547,0,0
24721152,0,0
24777543,0,0
24782480,0,0
24834027,0,0
24855072,0,0
24857076,0,0
25040342,0,0
25083386,0,0
25088696,0,0
25109490,0,0
25255941,0,0
25257917,0,0
25288436,0,0
25383302,0,0
25464166,0,0
25582282,0,0
25681998,0,0
25821128,0,0
25918350,0,0
26088976,0,0
26135303,0,0
26432977,0,0
26497030,0,0
26697877,0,0
26863453,0,0
26942085,0,0
26945841,0,0
26966682,0,0
26972372,0,0
26999936,0,0
27048164,0,0
27110068,0,0
27161244,0,0
27248629,0,0
27294742,0,0
27326010,0,0
27331435,0,0
27470877,0,0
27598999,0,0
27634399,0,0
40790,0,0
127761,0,0
137459,20,2.00E+06
158906,50,1.00E+06
240415,0,0
280663,0,0
402002,0,0
653642,0,0
826610,20,2.00E+06
902714,0,0
1190494,0,0
1203713,0,0
1301422,0,0
1638977,0,0
1901060,50,1.00E+06
1931787,20,2.00E+06
2105540,0,0
2305767,50,1.00E+06
2436121,0,0
2810169,0,0
2866639,0,0
2901134,0,0
2902965,0,0
2934886,0,0
3133876,0,0
3272436,0,0
3613729,0,0
3879038,0,0
4175034,0,0
4222695,0,0
4244420,0,0
4633773,0,0
4849804,20,2.00E+06
4863561,0,0
4912008,0,0
4938372,0,0
4953219,50,1.00E+06
5112994,0,0
5506347,0,0
5523456,0,0
5605241,0,0
5765771,20,2.00E+06
5779247,0,0
5938158,0,0
5995746,0,0
6018490,0,0
6080813,0,0
6151549,0,0
6280217,0,0
6385504,0,0
6449342,0,0
6479160,0,0
6559377,0,0
6650249,0,0
6757719,0,0
6922296,0,0
6951121,0,0
7141597,0,0
7181905,0,0
7193097,0,0
7390167,0,0
7450667,0,0
7518063,0,0
7633865,0,0
7709143,0,0
7720185,0,0
7760496,50,1.00E+06
7831074,0,0
7834010,0,0
7834873,0,0
7870816,0,0
7879269,0,0
7926247,0,0
7972947,0,0
8007334,0,0
8141021,0,0
8155610,0,0
8236869,0,0
8317940,0,0
8386013,0,0
8400170,0,0
8527265,0,0
8540965,0,0
8631467,0,0
8637601,0,0
8781675,0,0
8855264,0,0
9234502,0,0
9410218,0,0
9417902,0,0
9431794,0,0
9569406,0,0
9737582,0,0
9847318,0,0
9877154,0,0
9902699,0,0
9964771,0,0
10168566,0,0
10224296,0,0
10253361,0,0
10333365,0,0
10336311,0,0
10485908,0,0
10515150,0,0
10662372,0,0
10747193,0,0
10772939,0,0
10982717,0,0
11022106,20,2.00E+06
11265803,0,0
11306102,0,0
11320203,0,0
11399567,0,0
11418439,0,0
11497711,0,0
11515612,0,0
11556745,0,0
11614861,0,0
11803328,0,0
12064347,0,0
12102163,0,0
12167777,0,0
12260375,0,0
12265575,0,0
12365009,0,0
12487705,0,0
12517194,0,0
12531088,0,0
12557419,0,0
12564925,0,0
12590230,0,0
12705894,0,0
12735735,0,0
12886672,0,0
13016586,0,0
13052065,0,0
13061865,0,0
13072611,0,0
13126704,0,0
13148915,0,0
13374208,0,0
13410189,0,0
13413729,0,0
13482080,0,0
13728359,0,0
13946432,0,0
14014883,0,0
14060339,0,0
14086340,0,0
14159800,0,0
14206482,0,0
14252172,0,0
14334701,0,0
14425210,0,0
14447061,0,0
14510855,0,0
14618233,0,0
14628365,0,0
14785346,0,0
14940920,0,0
15056253,0,0
15134105,0,0
15175216,0,0
15373831,0,0
15458814,0,0
15459581,0,0
15473264,0,0
15576384,0,0
15691673,0,0
15747832,0,0
15787779,0,0
15801410,0,0
15815913,0,0
15850870,0,0
15869254,0,0
15919409,0,0
15936141,0,0
15969474,0,0
15981131,0,0
16083684,0,0
16181912,0,0
16195976,0,0
16233151,0,0
16246776,0,0
16249477,0,0
16302594,0,0
16390946,0,0
16448380,0,0
16517746,0,0
16532448,0,0
16585083,0,0
16598616,0,0
16610189,0,0
16612125,0,0
16685361,0,0
16708788,0,0
16756516,0,0
16796582,0,0
16855424,0,0
16862680,0,0
16908348,0,0
16936257,0,0
16939815,0,0
16976174,0,0
17041786,0,0
17078921,0,0
17238975,0,0
17387582,0,0
17521547,0,0
17562449,0,0
17806850,0,0
17813155,0,0
17986009,0,0
17990084,0,0
18038023,0,0
18102035,0,0
18122320,0,0
18153364,0,0
18255390,0,0
18262303,0,0
18413118,0,0
18507478,0,0
18524286,0,0
18549177,0,0
18586757,0,0
18625823,0,0
18667743,0,0
18675208,0,0
18805869,0,0
18813548,0,0
18892783,0,0
18902212,0,0
18935609,0,0
18941994,0,0
19033447,0,0
19039907,0,0
19051847,0,0
19074172,0,0
19248168,0,0
19257738,0,0
19265453,0,0
19286934,0,0
19324691,0,0
19336193,0,0
19356061,0,0
19375403,0,0
19376569,0,0
19412704,0,0
19468887,0,0
19590861,0,0
19593314,0,0
19597120,0,0
19651804,0,0
19671816,0,0
19685564,0,0
19689989,0,0
19716026,0,0
19780306,0,0
19815794,0,0
19875553,0,0
19969308,0,0
19999475,0,0
20040684,0,0
20041221,0,0
20106888,0,0
20146895,0,0
20147616,0,0
20247695,0,0
20318658,0,0
20325612,0,0
20327970,0,0
20377086,0,0
20397835,0,0
20468000,0,0
20486268,0,0
20532797,0,0
20535506,0,0
20536722,0,0
20562781,0,0
20571119,0,0
20590838,0,0
20620062,0,0
20631404,0,0
20702685,0,0
20710032,0,0
20743824,0,0
20858337,0,0
21047829,0,0
